customer_id,signup_date,region,contract_type,payment_method,internet_service,tenure_months,monthly_charges,total_charges,support_calls,churned,churn_reason
CUST-006020,2022-03-21,South,One year,Bank transfer,Fiber optic,29,54.43,1578.47,0,1,Price too high
CUST-006021,2025-04-17,South,Month-to-month,Credit card,DSL,15,83.07,1246.05,2,1,Price too high
CUST-006022,2023-06-12,South,Two year,Electronic check,Fiber optic,22,43.64,960.08,2,0,
CUST-006023,2025-06-23,Midwest,Two year,Bank transfer,No internet,23,49.49,1138.27,1,0,
CUST-006024,2023-09-01,West,Two year,Credit card,DSL,35,56.64,1982.4,0,0,
CUST-006025,2022-07-11,South,Month-to-month,Bank transfer,No internet,5,80.98,404.9,1,0,
CUST-006026,2023-12-20,South,One year,Mailed check,Fiber optic,33,75.19,2481.27,3,0,
CUST-006027,2025-02-25,South,One year,Credit card,DSL,5,97.55,487.75,2,0,
CUST-006028,2023-12-07,West,Month-to-month,Electronic check,Fiber optic,18,52.2,939.6,1,0,
CUST-006029,2022-03-14,South,Two year,Electronic check,Fiber optic,11,51.31,564.41,0,0,
CUST-006030,2025-11-24,South,Month-to-month,Bank transfer,Fiber optic,1,82.9,82.9,2,0,
CUST-006031,2024-12-31,Northeast,Two year,Electronic check,DSL,29,54.29,1574.41,0,0,
CUST-006032,2025-07-13,South,One year,Electronic check,DSL,12,57.79,693.48,1,0,
CUST-006033,2025-09-11,West,Month-to-month,Mailed check,DSL,25,38.7,967.5,0,0,
CUST-006034,2024-10-21,Midwest,Month-to-month,Mailed check,Fiber optic,37,76.94,2846.78,0,0,
CUST-006035,2023-12-08,Midwest,One year,Bank transfer,Fiber optic,9,114.8,1033.2,1,0,
CUST-006036,2025-11-27,South,Month-to-month,Bank transfer,DSL,7,50.43,353.01,3,0,
CUST-006037,2022-01-14,Midwest,Two year,Bank transfer,Fiber optic,15,97.22,1458.3,3,1,Moving / relocation
CUST-006038,2023-04-26,Midwest,Month-to-month,Bank transfer,Fiber optic,16,68.79,1100.64,1,1,Competitor offered better deal
CUST-006039,2023-07-01,West,One year,Electronic check,No internet,28,39.85,1115.8,1,0,
CUST-006040,2023-03-19,Northeast,Month-to-month,Mailed check,Fiber optic,17,52.65,895.05,0,0,
CUST-006041,2022-08-12,Midwest,Month-to-month,Credit card,DSL,29,51.62,1496.98,1,0,
CUST-006042,2023-11-10,South,Month-to-month,Mailed check,Fiber optic,10,63.35,633.5,1,0,
CUST-006043,2022-11-29,West,Two year,Electronic check,DSL,26,80.18,2084.68,0,0,
CUST-006044,2024-09-22,Northeast,One year,Credit card,DSL,13,126.68,1646.84,5,0,
CUST-006045,2025-04-03,Midwest,Two year,Mailed check,DSL,14,44.35,620.9,2,0,
CUST-006046,2024-10-28,West,One year,Bank transfer,DSL,35,60.03,2101.05,1,0,
CUST-006047,2024-06-16,Northeast,Month-to-month,Electronic check,Fiber optic,5,52.63,263.15,0,0,
CUST-006048,2024-08-11,Northeast,Month-to-month,Bank transfer,Fiber optic,20,46.72,934.4,1,1,Price too high
CUST-006049,2023-05-26,Northeast,One year,Electronic check,Fiber optic,13,72.28,939.64,0,0,
CUST-006050,2022-10-09,West,Month-to-month,Bank transfer,DSL,12,70.14,841.68,1,0,
CUST-006051,2023-03-17,West,Month-to-month,Credit card,Fiber optic,30,39.24,1177.2,1,1,Poor customer service
CUST-006052,2022-11-15,South,One year,Bank transfer,DSL,11,70.51,775.61,2,0,
CUST-006053,2024-03-25,West,Month-to-month,Electronic check,Fiber optic,29,47.67,1382.43,2,1,Moving / relocation
CUST-006054,2023-04-03,Northeast,One year,Electronic check,DSL,19,70.37,1337.03,1,0,
CUST-006055,2023-12-02,Northeast,One year,Credit card,Fiber optic,44,105.24,4630.56,4,1,Poor customer service
CUST-006056,2023-09-27,South,Two year,Credit card,No internet,36,81.3,2926.8,1,0,
CUST-006057,2024-07-28,West,Month-to-month,Electronic check,No internet,1,74.2,74.2,0,0,
CUST-006058,2023-06-16,Northeast,Two year,Mailed check,Fiber optic,44,59.19,2604.36,1,0,
CUST-006059,2024-08-12,Midwest,One year,Bank transfer,No internet,42,71.62,3008.04,0,0,
CUST-006060,2024-09-01,Northeast,Month-to-month,Credit card,DSL,28,83.95,2350.6,3,0,
CUST-006061,2024-01-26,South,Month-to-month,Credit card,Fiber optic,1,81.33,81.33,2,1,Frequent service outages
CUST-006062,2024-09-02,Midwest,Month-to-month,Bank transfer,DSL,29,67.91,1969.39,1,0,
CUST-006063,2023-01-22,South,One year,Electronic check,Fiber optic,28,75.16,2104.48,2,1,Price too high
CUST-006064,2023-04-11,Northeast,Month-to-month,Credit card,DSL,5,46.0,230.0,3,1,Price too high
CUST-006065,2024-10-23,South,One year,Credit card,No internet,7,55.42,387.94,4,0,
CUST-006066,2024-12-24,Northeast,Month-to-month,Mailed check,DSL,19,87.92,1670.48,2,0,
CUST-006067,2024-01-15,West,Month-to-month,Bank transfer,DSL,28,91.79,2570.12,3,0,
CUST-006068,2023-06-22,South,Month-to-month,Electronic check,DSL,16,72.24,1155.84,2,0,
CUST-006069,2022-03-08,South,Two year,Mailed check,Fiber optic,11,112.54,1237.94,3,1,Frequent service outages
CUST-006070,2022-02-20,Midwest,Month-to-month,Credit card,Fiber optic,1,82.48,82.48,2,1,Poor customer service
CUST-006071,2025-01-07,Northeast,Month-to-month,Electronic check,DSL,10,65.07,650.7,0,1,Frequent service outages
CUST-006072,2024-08-12,Midwest,Month-to-month,Credit card,DSL,42,47.45,1992.9,3,1,Frequent service outages
CUST-006073,2023-09-09,Midwest,Two year,Electronic check,DSL,38,111.1,4221.8,4,0,
CUST-006074,2025-02-26,South,Month-to-month,Electronic check,Fiber optic,21,89.7,1883.7,1,1,Price too high
CUST-006075,2024-04-03,Northeast,Month-to-month,Bank transfer,Fiber optic,3,124.64,373.92,5,0,
CUST-006076,2024-09-17,South,Month-to-month,Electronic check,Fiber optic,1,140.25,140.25,2,0,
CUST-006077,2023-10-18,West,One year,Bank transfer,DSL,22,46.44,1021.68,1,0,
CUST-006078,2022-10-02,Midwest,Month-to-month,Mailed check,Fiber optic,5,46.48,232.4,0,0,
CUST-006079,2025-01-16,Northeast,Two year,Bank transfer,Fiber optic,11,28.04,308.44,2,0,
CUST-006080,2023-09-22,South,Two year,Credit card,No internet,41,94.05,3856.05,3,0,
CUST-006081,2025-01-20,West,One year,Mailed check,No internet,28,86.49,2421.72,2,0,
CUST-006082,2025-03-14,West,Two year,Electronic check,Fiber optic,9,72.33,650.97,2,1,Poor customer service
CUST-006083,2023-08-28,Midwest,One year,Credit card,DSL,2,47.35,94.7,2,0,
CUST-006084,2022-04-18,South,Month-to-month,Electronic check,Fiber optic,20,68.14,1362.8,0,0,
CUST-006085,2025-11-30,Midwest,Two year,Electronic check,DSL,29,74.37,2156.73,0,0,
CUST-006086,2025-10-11,West,One year,Credit card,Fiber optic,41,90.06,3692.46,2,1,Moving / relocation
CUST-006087,2025-08-20,Midwest,One year,Electronic check,Fiber optic,33,76.5,2524.5,2,0,
CUST-006088,2022-02-28,South,One year,Bank transfer,DSL,22,86.7,1907.4,1,0,
CUST-006089,2023-08-11,South,Two year,Electronic check,Fiber optic,21,67.38,1414.98,1,0,
CUST-006090,2022-10-01,Northeast,Two year,Bank transfer,DSL,45,102.32,4604.4,0,0,
CUST-006091,2024-08-21,South,Month-to-month,Bank transfer,Fiber optic,16,85.81,1372.96,1,1,Competitor offered better deal
CUST-006092,2024-06-14,South,One year,Bank transfer,Fiber optic,11,47.95,527.45,2,0,
CUST-006093,2025-03-11,Midwest,One year,Bank transfer,No internet,13,109.35,1421.55,1,0,
CUST-006094,2023-11-23,Northeast,Two year,Electronic check,Fiber optic,34,103.77,3528.18,3,0,
CUST-006095,2024-06-27,South,Month-to-month,Electronic check,Fiber optic,12,81.37,976.44,1,1,Price too high
CUST-006096,2024-05-27,West,Month-to-month,Credit card,Fiber optic,47,76.69,3604.43,2,1,Competitor offered better deal
CUST-006097,2025-06-15,West,Month-to-month,Credit card,Fiber optic,15,119.19,1787.85,3,0,
CUST-006098,2023-10-24,Midwest,Month-to-month,Credit card,DSL,27,41.57,1122.39,2,0,
CUST-006099,2022-03-21,West,Month-to-month,Bank transfer,Fiber optic,24,104.29,2502.96,1,0,
CUST-006100,2025-05-02,West,Month-to-month,Bank transfer,No internet,18,60.2,1083.6,0,1,Price too high
CUST-006101,2022-11-29,West,Month-to-month,Bank transfer,Fiber optic,15,99.53,1492.95,1,0,
CUST-006102,2025-11-11,South,Two year,Bank transfer,Fiber optic,19,72.86,1384.34,2,1,Moving / relocation
CUST-006103,2025-11-06,Midwest,Month-to-month,Electronic check,DSL,19,47.1,894.9,0,1,Frequent service outages
CUST-006104,2025-01-31,West,Month-to-month,Mailed check,Fiber optic,8,59.81,478.48,2,0,
CUST-006105,2023-05-08,Midwest,Two year,Electronic check,Fiber optic,46,97.22,4472.12,1,0,
CUST-006106,2024-05-19,Northeast,One year,Mailed check,Fiber optic,44,65.54,2883.76,4,0,
CUST-006107,2025-10-01,South,Month-to-month,Bank transfer,Fiber optic,2,57.46,114.92,0,1,Price too high
CUST-006108,2023-07-09,West,Two year,Mailed check,DSL,34,57.34,1949.56,2,1,Poor customer service
CUST-006109,2022-12-11,South,One year,Bank transfer,No internet,37,86.1,3185.7,3,0,
CUST-006110,2024-07-13,South,One year,Credit card,Fiber optic,45,122.76,5524.2,0,0,
CUST-006111,2025-09-18,Midwest,Month-to-month,Credit card,DSL,1,35.34,35.34,1,1,Frequent service outages
CUST-006112,2025-03-05,South,One year,Credit card,DSL,29,150.0,4350.0,3,0,
CUST-006113,2023-06-24,Northeast,Month-to-month,Credit card,Fiber optic,2,74.83,149.66,2,1,Competitor offered better deal
CUST-006114,2025-02-24,Northeast,One year,Mailed check,Fiber optic,28,84.41,2363.48,4,0,
CUST-006115,2025-07-13,West,One year,Bank transfer,No internet,15,60.97,914.55,1,0,
CUST-006116,2022-01-12,South,One year,Bank transfer,Fiber optic,11,70.03,770.33,1,0,
CUST-006117,2024-11-14,West,Month-to-month,Credit card,Fiber optic,43,74.56,3206.08,2,0,
CUST-006118,2024-10-19,Northeast,Month-to-month,Bank transfer,Fiber optic,16,50.11,801.76,1,1,Competitor offered better deal
CUST-006119,2024-02-08,South,One year,Mailed check,DSL,28,54.17,1516.76,0,0,
CUST-006120,2022-10-24,Northeast,Month-to-month,Credit card,No internet,20,102.42,2048.4,0,0,
CUST-006121,2025-04-19,Northeast,Month-to-month,Bank transfer,Fiber optic,5,42.66,213.3,0,0,
CUST-006122,2024-02-18,Midwest,Two year,Electronic check,Fiber optic,32,80.73,2583.36,2,0,
CUST-006123,2025-08-15,Northeast,One year,Bank transfer,Fiber optic,8,62.27,498.16,0,0,
CUST-006124,2024-12-25,West,Month-to-month,Bank transfer,DSL,12,51.55,618.6,1,0,
CUST-006125,2023-03-04,South,Month-to-month,Bank transfer,Fiber optic,9,131.76,1185.84,3,0,
CUST-006126,2025-10-31,West,One year,Credit card,Fiber optic,18,51.65,929.7,0,0,
CUST-006127,2023-06-22,Northeast,One year,Bank transfer,Fiber optic,12,48.83,585.96,0,0,
CUST-006128,2022-02-22,West,Two year,Credit card,Fiber optic,37,66.03,2443.11,3,0,
CUST-006129,2022-03-16,Northeast,One year,Mailed check,No internet,22,54.82,1206.04,2,0,
CUST-006130,2023-04-24,Northeast,One year,Electronic check,Fiber optic,27,70.25,1896.75,2,0,
CUST-006131,2022-12-05,West,Month-to-month,Mailed check,Fiber optic,6,73.68,442.08,0,0,
CUST-006132,2022-03-31,Northeast,Two year,Bank transfer,No internet,8,75.57,604.56,2,0,
CUST-006133,2025-05-26,West,Month-to-month,Credit card,No internet,2,67.38,134.76,2,0,
CUST-006134,2025-01-31,West,Two year,Bank transfer,Fiber optic,7,56.0,392.0,2,0,
CUST-006135,2022-02-21,Northeast,One year,Mailed check,Fiber optic,22,86.13,1894.86,3,0,
CUST-006136,2022-09-09,West,Two year,Bank transfer,No internet,14,67.64,946.96,0,0,
CUST-006137,2025-05-17,South,One year,Credit card,Fiber optic,11,59.82,658.02,0,0,
CUST-006138,2022-07-01,South,Two year,Electronic check,Fiber optic,7,112.57,787.99,3,0,
CUST-006139,2022-04-20,West,One year,Electronic check,Fiber optic,5,67.44,337.2,1,0,
CUST-006140,2022-05-21,South,Two year,Bank transfer,DSL,33,99.43,3281.19,0,0,
CUST-006141,2025-03-09,West,Two year,Bank transfer,Fiber optic,2,103.81,207.62,1,0,
CUST-006142,2024-11-03,West,Month-to-month,Mailed check,Fiber optic,2,105.85,211.7,1,1,Price too high
CUST-006143,2024-02-09,Midwest,One year,Electronic check,DSL,10,87.46,874.6,2,0,
CUST-006144,2022-05-12,South,One year,Bank transfer,DSL,26,70.09,1822.34,0,1,Competitor offered better deal
CUST-006145,2024-05-01,Midwest,One year,Electronic check,Fiber optic,5,68.68,343.4,0,0,
CUST-006146,2023-10-17,Northeast,One year,Electronic check,Fiber optic,11,64.84,713.24,1,0,
CUST-006147,2023-01-23,Midwest,One year,Mailed check,DSL,18,35.04,630.72,2,0,
CUST-006148,2022-08-23,Northeast,Month-to-month,Electronic check,Fiber optic,22,88.24,1941.28,0,0,
CUST-006149,2022-02-24,South,One year,Mailed check,DSL,7,75.81,530.67,0,0,
CUST-006150,2024-07-11,Northeast,Two year,Credit card,Fiber optic,48,91.3,4382.4,3,0,
CUST-006151,2024-09-14,Northeast,Month-to-month,Electronic check,DSL,1,67.53,67.53,3,0,
CUST-006152,2022-07-30,West,One year,Bank transfer,Fiber optic,24,86.73,2081.52,1,1,Moving / relocation
CUST-006153,2023-02-11,West,Two year,Bank transfer,Fiber optic,37,45.11,1669.07,0,0,
CUST-006154,2022-12-07,South,One year,Electronic check,Fiber optic,1,48.22,48.22,2,0,
CUST-006155,2025-11-27,West,Month-to-month,Bank transfer,Fiber optic,1,31.74,31.74,0,0,
CUST-006156,2025-06-06,South,One year,Electronic check,DSL,12,67.16,805.92,1,0,
CUST-006157,2022-05-24,South,One year,Credit card,DSL,7,54.75,383.25,4,1,Poor customer service
CUST-006158,2022-01-25,South,Two year,Bank transfer,DSL,44,52.51,2310.44,0,0,
CUST-006159,2025-09-10,Northeast,One year,Electronic check,DSL,31,78.03,2418.93,1,0,
CUST-006160,2022-02-20,Midwest,Month-to-month,Credit card,Fiber optic,20,61.18,1223.6,0,1,Frequent service outages
CUST-006161,2022-11-21,South,Two year,Mailed check,DSL,18,44.32,797.76,1,0,
CUST-006162,2024-12-08,South,Two year,Electronic check,Fiber optic,11,150.0,1650.0,1,1,Price too high
CUST-006163,2022-08-30,South,Month-to-month,Mailed check,DSL,17,69.28,1177.76,3,1,Frequent service outages
CUST-006164,2022-11-06,Midwest,Two year,Bank transfer,DSL,9,49.57,446.13,0,0,
CUST-006165,2024-10-15,South,One year,Bank transfer,Fiber optic,15,56.58,848.7,2,0,
CUST-006166,2022-12-05,West,Month-to-month,Bank transfer,DSL,4,66.33,265.32,3,1,Frequent service outages
CUST-006167,2024-07-15,West,One year,Credit card,No internet,22,66.28,1458.16,2,0,
CUST-006168,2022-01-12,Midwest,Month-to-month,Credit card,Fiber optic,28,106.35,2977.8,0,0,
CUST-006169,2025-11-02,Midwest,Month-to-month,Electronic check,DSL,38,68.35,2597.3,0,0,
CUST-006170,2024-01-17,West,Two year,Credit card,Fiber optic,7,126.93,888.51,0,0,
CUST-006171,2024-03-20,Midwest,One year,Electronic check,Fiber optic,26,61.05,1587.3,2,1,Price too high
CUST-006172,2023-08-02,Northeast,Month-to-month,Credit card,Fiber optic,23,80.36,1848.28,2,1,Moving / relocation
CUST-006173,2024-02-13,Midwest,One year,Electronic check,Fiber optic,43,97.23,4180.89,1,0,
CUST-006174,2025-05-02,South,One year,Electronic check,Fiber optic,15,102.77,1541.55,1,0,
CUST-006175,2025-12-01,Northeast,One year,Mailed check,DSL,11,106.68,1173.48,2,0,
CUST-006176,2022-06-01,Northeast,Month-to-month,Electronic check,Fiber optic,9,64.26,578.34,5,1,Moving / relocation
CUST-006177,2023-12-04,Midwest,One year,Credit card,DSL,28,69.98,1959.44,4,0,
CUST-006178,2025-12-29,South,One year,Electronic check,Fiber optic,23,31.71,729.33,1,0,
CUST-006179,2025-02-01,South,One year,Mailed check,Fiber optic,12,65.84,790.08,2,0,
CUST-006180,2022-03-22,West,Two year,Credit card,DSL,5,99.4,497.0,3,1,Frequent service outages
CUST-006181,2025-08-27,Northeast,Month-to-month,Bank transfer,DSL,7,93.41,653.87,1,0,
CUST-006182,2022-11-19,South,Two year,Bank transfer,DSL,17,68.19,1159.23,1,0,
CUST-006183,2022-08-10,Midwest,Two year,Credit card,DSL,13,120.75,1569.75,4,0,
CUST-006184,2022-07-24,South,Month-to-month,Electronic check,DSL,4,62.0,248.0,5,1,Frequent service outages
CUST-006185,2022-12-03,Midwest,Month-to-month,Mailed check,Fiber optic,6,55.75,334.5,2,1,Poor customer service
CUST-006186,2025-02-08,South,One year,Electronic check,Fiber optic,13,60.35,784.55,1,0,
CUST-006187,2023-01-02,South,Two year,Electronic check,Fiber optic,29,48.95,1419.55,1,0,
CUST-006188,2023-02-19,West,Month-to-month,Electronic check,Fiber optic,48,85.56,4106.88,3,0,
CUST-006189,2024-03-23,Midwest,Month-to-month,Bank transfer,Fiber optic,10,76.89,768.9,1,0,
CUST-006190,2022-02-04,West,Month-to-month,Electronic check,Fiber optic,3,85.22,255.66,1,1,Price too high
CUST-006191,2023-05-18,South,One year,Bank transfer,Fiber optic,1,61.4,61.4,1,1,Competitor offered better deal
CUST-006192,2024-02-15,South,Month-to-month,Bank transfer,Fiber optic,4,68.81,275.24,1,1,Moving / relocation
CUST-006193,2024-08-08,South,Month-to-month,Mailed check,Fiber optic,20,34.91,698.2,1,0,
CUST-006194,2022-12-15,Midwest,Month-to-month,Bank transfer,No internet,4,79.07,316.28,1,0,
CUST-006195,2022-10-13,South,Two year,Electronic check,No internet,24,72.36,1736.64,1,0,
CUST-006196,2024-06-24,Northeast,Two year,Credit card,No internet,26,49.3,1281.8,1,1,Frequent service outages
CUST-006197,2023-01-13,West,One year,Mailed check,DSL,17,67.8,1152.6,3,1,Moving / relocation
CUST-006198,2023-10-15,Midwest,Two year,Credit card,No internet,19,64.55,1226.45,2,0,
CUST-006199,2025-10-19,West,One year,Bank transfer,Fiber optic,11,123.29,1356.19,0,0,
CUST-006200,2022-05-06,South,Two year,Bank transfer,DSL,13,49.92,648.96,2,0,
CUST-006201,2025-08-03,West,One year,Mailed check,DSL,38,77.95,2962.1,0,0,
CUST-006202,2025-08-08,Midwest,Month-to-month,Mailed check,Fiber optic,10,49.45,494.5,1,0,
CUST-006203,2025-12-04,Midwest,Month-to-month,Mailed check,Fiber optic,16,58.64,938.24,1,1,Moving / relocation
CUST-006204,2022-11-28,West,Month-to-month,Bank transfer,DSL,9,76.6,689.4,1,0,
CUST-006205,2023-10-11,West,One year,Bank transfer,No internet,4,65.52,262.08,2,1,Poor customer service
CUST-006206,2022-01-12,South,One year,Credit card,DSL,36,69.97,2518.92,3,0,
CUST-006207,2023-08-13,Northeast,Month-to-month,Electronic check,Fiber optic,2,77.98,155.96,2,1,Frequent service outages
CUST-006208,2024-04-30,Midwest,Two year,Credit card,Fiber optic,35,59.86,2095.1,1,0,
CUST-006209,2025-03-10,West,One year,Credit card,Fiber optic,11,93.03,1023.33,1,0,
CUST-006210,2025-04-24,South,One year,Electronic check,DSL,34,63.58,2161.72,3,0,
CUST-006211,2022-09-05,South,Month-to-month,Electronic check,Fiber optic,5,67.95,339.75,2,1,Competitor offered better deal
CUST-006212,2023-12-21,Midwest,Two year,Bank transfer,Fiber optic,2,78.7,157.4,1,0,
CUST-006213,2022-01-31,Northeast,Two year,Electronic check,No internet,37,75.39,2789.43,1,1,Moving / relocation
CUST-006214,2025-05-26,South,Two year,Electronic check,Fiber optic,13,86.16,1120.08,1,0,
CUST-006215,2025-02-07,Midwest,Two year,Bank transfer,DSL,46,77.59,3569.14,3,0,
CUST-006216,2022-04-18,South,One year,Bank transfer,DSL,41,81.46,3339.86,0,0,
CUST-006217,2025-08-07,West,Month-to-month,Electronic check,DSL,10,63.17,631.7,5,0,
CUST-006218,2023-02-21,Midwest,One year,Credit card,No internet,14,49.8,697.2,0,0,
CUST-006219,2025-05-08,Midwest,Month-to-month,Electronic check,No internet,2,44.4,88.8,2,0,
CUST-006220,2024-07-26,Northeast,Two year,Electronic check,Fiber optic,29,41.07,1191.03,3,0,
CUST-006221,2024-08-13,Northeast,Month-to-month,Electronic check,Fiber optic,21,123.23,2587.83,2,0,
CUST-006222,2025-02-03,Midwest,Month-to-month,Credit card,No internet,15,34.53,517.95,2,1,Price too high
CUST-006223,2022-12-17,Northeast,One year,Credit card,DSL,32,102.72,3287.04,1,0,
CUST-006224,2022-04-25,Midwest,One year,Electronic check,Fiber optic,13,53.91,700.83,2,0,
CUST-006225,2025-01-28,West,Two year,Bank transfer,No internet,28,102.48,2869.44,1,0,
CUST-006226,2024-06-13,Northeast,Two year,Electronic check,DSL,46,34.65,1593.9,1,0,
CUST-006227,2024-06-18,South,One year,Electronic check,Fiber optic,8,65.02,520.16,0,0,
CUST-006228,2025-01-29,Midwest,Two year,Electronic check,Fiber optic,35,111.64,3907.4,0,0,
CUST-006229,2024-12-24,Midwest,Month-to-month,Credit card,No internet,1,88.08,88.08,3,0,
CUST-006230,2022-07-04,South,One year,Mailed check,DSL,7,62.93,440.51,1,0,
CUST-006231,2022-08-11,Midwest,Two year,Bank transfer,No internet,35,37.65,1317.75,1,0,
CUST-006232,2022-08-04,Northeast,One year,Electronic check,DSL,46,45.92,2112.32,0,0,
CUST-006233,2023-06-13,West,Month-to-month,Credit card,Fiber optic,11,109.35,1202.85,4,1,Price too high
CUST-006234,2024-01-12,Northeast,Month-to-month,Credit card,Fiber optic,12,62.71,752.52,2,0,
CUST-006235,2024-09-30,South,Two year,Electronic check,Fiber optic,39,68.51,2671.89,0,1,Price too high
CUST-006236,2023-09-25,West,One year,Bank transfer,Fiber optic,17,76.76,1304.92,2,0,
CUST-006237,2022-03-14,Midwest,Month-to-month,Bank transfer,DSL,12,46.21,554.52,3,0,
CUST-006238,2023-09-14,Northeast,Month-to-month,Credit card,Fiber optic,20,79.86,1597.2,2,0,
CUST-006239,2024-02-18,West,Month-to-month,Bank transfer,Fiber optic,17,61.3,1042.1,1,0,
